datetime,value
26258,-0.602763282383483
26259,-0.613800548700677
26260,-0.932600725115732
26261,-0.791513838691337
26262,-0.773246206269253
26263,-0.708339651394421
26264,-0.835915680010529
26265,-0.740623928121845
26266,-0.60589763997552
26267,-0.567424503311549
26268,-0.627177156051211
26269,-0.595299644004721
26270,-0.674325182252986
26271,-0.628941441660208
26272,-0.437242944994244
26273,-0.522877232962869
26274,-0.570935043681875
26275,-0.301170551684478
26276,-0.498370371057871
26277,-0.288135016996756
26278,-0.310422166241879
26279,-0.295820776989695
26280,-0.330635300351658
26281,-0.169729068046249
26282,-0.392678206527558
26283,-0.286477238206781
26284,-0.170294459353661
26285,-0.089230173910657
26286,-0.054707833919482
26287,-0.054598863867014
26288,-0.014753727732319
26289,0.104426303788751
26290,0.027869612306784
26291,-0.089769421929727
26292,0.176534902316509
26293,0.30454218955089
26294,0.355401344542562
26295,0.262160471528606
26296,0.323288030703306
26297,0.522109851369015
26298,0.335013577196844
26299,0.422310754827892
26300,0.519117968149697
26301,0.434331766511457
26302,0.483606479060302
26303,0.619194337897485
26304,0.513534844987187
26305,0.661285148763663
26306,0.514854420493106
26307,0.452744351660799
26308,0.745868346243852
26309,0.687076493775194
26310,0.672879149056254
26311,0.678949122137719
26312,0.848294449945155
26313,0.644766612176104
26314,0.864847039694041
26315,0.665297131390069
26316,0.763047904868942
26317,0.757695199600429
26318,0.839548257071254
26319,0.595222291507197
26320,0.748353371591446
26321,0.754596177643773
26322,0.818457587075272
26323,0.866659808419667
26324,0.637237777124548
26325,0.75823926220955
26326,0.754601430111195
26327,0.812533673729834
26328,0.661251941369406
26329,0.767090828851846
26330,0.634145186760924
26331,0.569552043568592
26332,0.626119778119665
26333,0.574150014812727
26334,0.554819633390755
26335,0.587704194174127
26336,0.421998886223916
26337,0.393388526664277
26338,0.362137195448161
26339,0.458168956539837
26340,0.512177507417213
26341,0.372982052648571
26342,0.342517705466804
26343,0.379258201784485
26344,0.098463795191962
26345,-0.033818529009051
26346,-0.036405911645023
26347,0.064621450265
26348,0.000867489205159
26349,-0.321754163864006
26350,0.041433021797641
26351,-0.142908555804503
26352,-0.164916586114956
26353,-0.155393476481638
26354,-0.370216508115618
26355,-0.344883214243063
26356,-0.201210525849829
26357,-0.139347133555678
26358,-0.306049232867431
26359,-0.333659434619337
26360,-0.617844138551568
26361,-0.36304323535481
26362,-0.384571577841757
26363,-0.564459121073476
26364,-0.534132588036575
26365,-0.482244812705393
26366,-0.377690596297367
26367,-0.735053120228376
26368,-0.532860998143467
26369,-0.513737005021777
26370,-0.576286001126296
26371,-0.653237399146513
26372,-0.710001114877899
26373,-0.686026805760323
26374,-0.619999684601859
26375,-0.825494050546621
26376,-0.842783293980798
26377,-0.790296121196712
26378,-0.861994504787899
26379,-0.883320432373039
26380,-0.562448127695145
26381,-0.791579926811503
26382,-0.738414030049651
26383,-0.791133160542546
26384,-0.606668018800131
26385,-0.588752739097698
26386,-0.502307871558803
26387,-0.65253562610134
26388,-0.454715429239958
26389,-0.544958057684473
26390,-0.667844624632076
26391,-0.387714084189962
26392,-0.321714364205622
26393,-0.365062055849933
26394,-0.460851340161987
26395,-0.522456579892136
26396,-0.345770428736371
26397,-0.453477814366555
26398,-0.46571326280568
26399,-0.168710603911507
26400,-0.234435724097447
26401,-0.206207344925015
26402,-0.19230756630827
26403,0.049564959265136
26404,-0.20990897502818
26405,-0.051898821791213
26406,0.092861758836645
26407,0.10483067874387
26408,0.051678009900603
26409,0.149014276102518
26410,0.175415109751821
26411,0.408552011714617
26412,0.284313039433657
26413,0.244430757534111
26414,0.472126043144122
26415,0.254983541422708
26416,0.477688784678957
26417,0.583954205993429
26418,0.370113644728003
26419,0.556296334732631
26420,0.652022383531408
26421,0.698830349330509
26422,0.768915825015987
26423,0.836138513622229
26424,0.683660608596973
26425,0.598689145931269
26426,0.629394701866537
26427,0.798840532284582
26428,0.582314430506969
26429,0.812048527851242
26430,0.654860377135904
26431,0.690248257343436
26432,0.830681213904248
26433,0.742027070092473
26434,0.722785943546085
26435,0.743084321156999
26436,0.959015450701992
26437,0.6702016072924
26438,0.819942495205019
26439,0.755285398491737
26440,1.10194520729153
26441,0.770454913611889
26442,0.963133849271076
26443,0.850977037588143
26444,0.584600120380107
26445,0.782136987645335
26446,0.781499987887918
26447,0.69110827050366
26448,0.464061484080343
26449,0.872780546828279
26450,0.595317249460362
26451,0.44220657266283
26452,0.686462048134724
26453,0.501357859867464
26454,0.520199736762545
26455,0.381202987629783
26456,0.242329034097279
26457,0.374530784433764
26458,0.433028545677567
26459,0.316574497840064
26460,0.283296829933884
26461,0.264888261084838
26462,0.244108013833657
26463,0.136554561960633
26464,0.092575330112449
26465,0.008291170588014
26466,-0.098545693064476
26467,-0.14457096836475
26468,-0.11658418209419
26469,-0.151454910808054
26470,-0.154165474860585
26471,1.21076028788778
26472,1.21076028788778
26473,-0.072648691519087
26474,-0.225281929198383
26475,-0.272118079758804
26476,-0.335982717576855
26477,-0.461440063558404
26478,-0.459822948831791
26479,-0.467723649566847
26480,-0.449647758258374
26481,-0.490131470659199
26482,-0.326302325295135
26483,-0.572548462086599
26484,-0.637656709683947
26485,-0.750697971780073
26486,-0.704132518948703
26487,-0.350172177088697
26488,-0.602341168793641
26489,-0.553307551386371
26490,-0.637136095338593
26491,-0.649624555624035
26492,-0.692443134233662
26493,-0.623030353416718
26494,-0.534527827423429
26495,-0.591558583891238
26496,-0.706381598926262
26497,-0.669200670323029
26498,-0.824375273523131
26499,-0.54967627590564
26500,-0.47034751526406
26501,-0.801954851033826
26502,-0.634114743711396
26503,-0.707432909098149
26504,-0.722554152283632
26505,-0.469039069612912
26506,-0.437543173391917
26507,-0.325254478497416
26508,-0.45831337866772
26509,-0.671609470732909
26510,-0.404802165034854
26511,-0.497336328229155
26512,-0.415221475010153
26513,-0.337332982510651
26514,-0.321456410729678
26515,-0.211989572216369
26516,-0.325861102597054
26517,-0.291408428344059
26518,-0.164907037773512
26519,-0.054948937225829
26520,-0.147115567756782
26521,-0.136213150265473
26522,-0.131554055930392
26523,-0.064596173309457
26524,0.024022753422286
26525,-0.026615757534373
26526,0.205526668779827
26527,-0.037906654367001
26528,0.198501941610676
26529,0.104862861092206
26530,0.41874006912564
26531,0.278941184208166
26532,0.486070008017796
26533,0.363252920735002
26534,0.420727534563222
26535,0.372411500030748
26536,0.193535351336433
26537,0.714511666981067
26538,0.4303317423438
26539,0.870964950127208
26540,0.66836245014235
26541,0.603426663170293
26542,0.759417415017546
26543,0.801934740757362
26544,0.70947181486288
26545,0.767215956232499
26546,0.961743483131129
26547,0.642663155993478
26548,0.797063538069485
26549,0.89647482460276
26550,0.678789798607771
26551,0.648200203421415
26552,0.978957680695131
26553,0.765919828413754
26554,0.737884178023856
26555,0.841002330068817
26556,0.785111478851832
26557,0.780130164909702
26558,0.68460948983089
26559,0.728745978340354
26560,0.899221418448
26561,0.850457918237504
26562,0.718223756659029
26563,1.01669802186491
26564,0.90152888587751
26565,0.651805205114071
26566,0.69568355175354
26567,0.347578690311433
26568,0.754815915101823
26569,0.68644422857265
26570,0.54849043020766
26571,0.54959911851147
26572,0.546947702361093
26573,0.610240712802262
26574,0.371040544770121
26575,0.546205892417589
26576,0.478077631785457
26577,0.290569888863957
26578,0.295907506344932
26579,0.477305932225396
26580,0.232188715282924
26581,0.065606031537031
26582,0.017409055489816
26583,0.122519399667522
26584,0.114499440385417
26585,0.075774305898564
26586,-0.017128323065236
26587,-0.23328160188
26588,-0.114923179885127
26589,-0.011499105461965
26590,-0.384779186116269
26591,-0.119279512572524
26592,-0.371382038268785
26593,-0.277627405271419
26594,-0.434635376825777
26595,-0.238643084031745
26596,-0.417004720934128
26597,-0.343396496848127
26598,-0.49935718629736
26599,-0.567229858071559
26600,-0.627711174549522
26601,-0.616374142674633
26602,-0.557151305205643
26603,-0.399205187943999
26604,-0.503350122688904
26605,-0.646132949321932
26606,-0.571574705020802
26607,-0.713811740816102
26608,-0.68615389351926
26609,-0.616439860610898
26610,-0.363628998071349
26611,-0.622979062961052
26612,-0.640128011000464
26613,-0.889884626788568
26614,-0.530302643165137
26615,-0.520236507807486
26616,-0.812009499799635
26617,-0.637868516816216
26618,-0.715121577100199
26619,-0.605419660210056
26620,-0.656390671814139
26621,-0.483770354689499
26622,-0.550151511570091
26623,-0.544894754011992
26624,-0.492923159860379
26625,-0.698047089828214
26626,-0.607330104480628
26627,-0.31897316021406
26628,-0.412796602234997
26629,-0.361317999982428
26630,-0.517909906099658
26631,-0.116592901099235
26632,-0.363382122823571
26633,-0.223040195665835
26634,-0.26486380321858
26635,-0.106105063504366
26636,-0.258173369499385
26637,-0.024467337990192
26638,0.016269800759729
26639,-0.12962535307247
26640,-0.179407819279782
26641,0.073276137155665
26642,-0.170222055156054
26643,0.188055471985269
26644,0.231051081534099
26645,0.274814536265313
26646,0.198179981425793
26647,0.461560903546729
26648,0.297271589265989
26649,0.251006893595944
26650,0.349222284904455
26651,0.296239746709712
26652,0.331159914068813
26653,0.5196849369668
26654,0.537758160744625
26655,0.510515835611093
26656,0.57548538929842
26657,0.612593792564194
26658,0.626127997072179
26659,0.868014542605983
26660,0.650107396449736
26661,0.806836255777158
26662,0.723120421292376
26663,0.669407631463223
26664,0.7009472661703
26665,0.83110694028475
26666,0.77090180545367
26667,0.859297758739088
26668,0.889126094590236
26669,0.938791093686321
26670,0.763880815375546
26671,1.01516019554033
26672,0.6792481450214
26673,0.678806110881036
26674,0.993010368840292
26675,1.00009519614835
26676,0.746512936351327
26677,0.909272507395942
26678,0.710387986478295
26679,1.000191739095
26680,0.828003983775658
26681,0.790416382605749
26682,0.751949407304968
26683,0.638755617506683
26684,0.83285824363187
26685,0.72208154157187
26686,0.747914044113978
26687,0.586297545828854
26688,0.597572676655808
26689,0.636659782648362
26690,0.399965583013029
26691,0.450272197247313
26692,0.450085771289382
26693,0.538389615313429
26694,0.346138745616413
26695,0.294930755619195
26696,0.413013098849976
26697,0.253321239372518
26698,0.397689458409906
26699,0.079199553687502
26700,0.175452919694722
26701,0.091851714333094
26702,0.081282228889852
26703,0.169385695518051
26704,0.128254384992556
26705,-0.063188582510515
26706,-0.216905368828592
26707,-0.141499105437572
26708,0.037476211459981
26709,-0.139999297406368
26710,-0.265861328794957
26711,-0.209934860690125
26712,-0.160953562071415
26713,-0.089131380340636
26714,-0.256872427440087
26715,-0.446606428791802
26716,-0.139503871837792
26717,-0.394326933993515
26718,-0.284013763718989
26719,-0.322042953865547
26720,-0.690909875018541
26721,-0.333416351954965
26722,-0.534707284011889
26723,-0.628549601664355
26724,-0.551093437253676
26725,-0.565221125666713
26726,-0.583780843665401
26727,-0.612485459926806
26728,-0.450769570400859
26729,-0.505998047178574
26730,-0.582241781916488
26731,-0.679493944465116
26732,-0.491182721271914
26733,-0.546542964728507
26734,-0.656910275141142
26735,-0.658300327221317
26736,-0.624522576032987
26737,-0.605012926262871
26738,-0.536550931127329
26739,-0.470582864944668
26740,-0.522906492651465
26741,-0.701249548646342
26742,-0.470526987165178
26743,-0.371182074782929
26744,-0.596846615140526
26745,-0.631472725256926
26746,-0.327526258187178
26747,-0.420564147504705
26748,-0.297602233659907
26749,-0.34378981968871
26750,-0.106699083265297
26751,-0.128190591934115
26752,-0.149691800844462
26753,-0.094648892222222
26754,-0.045301270526253
26755,0.010822613333155
26756,-0.163485191375649
26757,0.135765734085483
26758,-0.135338709919621
26759,-0.170968742962301
26760,0.07201556856919
26761,0.196978163591356
26762,0.213515308632688
26763,0.273156263658037
26764,0.263769714748755
26765,0.23071671513522
26766,0.347266511666953
26767,0.55786976378423
26768,0.381172899546512
26769,0.498396582445528
26770,0.534805088475667
26771,0.646108361260004
26772,0.441524552753749
26773,0.549199506848957
26774,0.650068655911591
26775,0.60780691094124
26776,0.699656708220644
26777,0.68279224008957
26778,0.636182357763015
26779,0.592821833813983
26780,0.868198305011025
26781,0.815881553650099
26782,0.902762818183437
26783,0.603719771200841
26784,0.96737903855601
26785,0.906659518181237
26786,0.83594542039894
26787,0.948029901859321
26788,0.928898273896268
26789,0.970640557584543
26790,0.96341279011449
26791,0.927010623602548
26792,0.923704349970759
26793,0.843247281413609
26794,0.947736998302587
26795,0.838140854070366
26796,1.01939486307175
26797,0.883438493166738
26798,1.00808310328565
26799,0.807330195389553
26800,0.805081220430625
26801,0.89380729206749
26802,0.902713631256995
26803,0.645598428369993
26804,0.824788915579984
26805,0.825229658210446
26806,0.638506333936491
26807,0.727464551716239
26808,0.556793632908868
26809,0.537215471330382
26810,0.540444165026582
26811,0.452306796338595
26812,0.641253418424672
26813,0.448046111914145
26814,0.371538022957632
26815,0.208356191329102
26816,0.345809866668258
26817,0.219672946493693
26818,0.217695866859858
26819,0.184014666298373
26820,0.007567859348195
26821,0.188485826889924
26822,0.122339846815108
26823,0.103206646579851
26824,-0.066619824299666
26825,-0.210027138254066
26826,0.144917621778744
26827,0.051849455855114
26828,-0.17831490272565
26829,-0.316403257297877
26830,-0.221994311339835
26831,-0.241799161938656
26832,-0.484905848771237
26833,-0.3319677092288
26834,-0.324972913553552
26835,-0.188116001045421
26836,-0.504742470688623
26837,-0.167587712116197
26838,-0.310714785129522
26839,-0.470416079699176
26840,-0.523666473897567
26841,-0.463011751868397
26842,-0.390391813116996
26843,-0.388773041823994
26844,-0.531844223623267
26845,-0.643017910530749
26846,-0.457708511068408
26847,-0.470782336624599
26848,-0.64528152154087
26849,-0.696295961171116
26850,-0.601485436195892
26851,-0.550615992345272
26852,-0.607343697153766
26853,-0.68600209992659
26854,-0.658223017177762
26855,-0.476324633450923
26856,-0.478629040698468
26857,-0.500878737413207
26858,-0.587780321636438
26859,-0.518617886361148
26860,-0.598972599648894
26861,-0.368645221150768
26862,-0.623028974092711
26863,-0.438532725523504
26864,-0.411568520247438
26865,-0.42452932573828
26866,-0.074409067285791
26867,-0.069135993108905
26868,-0.318629339519151
26869,-0.185822080681531
26870,-0.162986886985678
26871,-0.115003309013465
26872,-0.07381010865864
26873,-0.156230117000533
26874,-0.272227911984435
26875,-0.055873834365497
26876,0.099104885702815
26877,0.009761067220315
26878,0.143478085035036
26879,0.069283498752156
26880,0.21336490151486
26881,0.28049311121398
26882,0.278763934924368
26883,0.204064285269198
26884,0.471588643469089
26885,0.382742150300653
26886,0.296158091188834
26887,0.395557463102212
26888,0.513099475414598
26889,0.452807098061483
26890,0.385060010052974
26891,0.502288222573676
26892,0.629866777969136
26893,0.679940193501806
26894,0.854771618875866
26895,0.660516256763576
26896,0.665469691462434
26897,0.711176544665282
26898,0.907685283702716
26899,0.73866794193149
26900,0.834882332397946
26901,1.08200048609181
26902,0.751015484797885
26903,0.811816798765895
26904,0.862955683818825
26905,0.754133870279866
26906,0.948925789799246
26907,0.719957336634672
26908,0.897933177066746
26909,0.850073931198225
26910,0.866202240179052
26911,1.05438908907115
26912,1.00542056548904
26913,1.10919949382067
26914,1.02456145437466
26915,0.923290506083586
26916,0.829389589979828
26917,0.903208488680336
26918,0.892872677435365
26919,0.814969671761012
26920,0.670829466664678
26921,0.877403303549661
26922,0.693425033660953
26923,0.622069377039152
26924,0.729291427629524
26925,0.653841070204398
26926,0.764731411270531
26927,0.59151042348806
26928,0.717665238220728
26929,0.598184730284643
26930,0.55392749804014
26931,0.473837258896128
26932,0.58348752933396
26933,0.375549499717182
26934,0.31597836461683
26935,0.367122411161832
26936,0.326995819319719
26937,0.472990812437497
26938,0.220923455935254
26939,0.269880272244801
26940,0.142483603980208
26941,0.265724901082236
26942,0.126310211107631
26943,0.095659168752072
26944,0.019487245868334
26945,-0.142564228644263
26946,-0.148448003612394
26947,-0.064592283949308
26948,-0.264692322271469
26949,-0.065645299828834
26950,-0.359670000254518
26951,-0.380995578312542
26952,-0.407985271563921
26953,-0.310096302286165
26954,-0.234984266246678
26955,-0.536050711485558
26956,-0.441795298693473
26957,-0.415807477872767
26958,-0.608824277939875
26959,-0.491714372859417
26960,-0.503507910832907
26961,-0.391970792210992
26962,-0.444469968984723
26963,-0.660719799550847
26964,-0.653306065266998
26965,-0.620919605520368
26966,-0.767816643889945
26967,-0.674136722628927
26968,-0.472078914910895
26969,-0.596725452689505
26970,-0.474218274526062
26971,-0.465046702004324
26972,-0.618845398309052
26973,-0.579170421561052
26974,-0.323952632138131
26975,-0.543539162118634
26976,-0.469920029469655
26977,-0.357308220226111
26978,-0.469366533463677
26979,-0.420621550280812
26980,-0.541386865980951
26981,-0.182013898662987
26982,-0.442653581737673
26983,-0.457069884619581
26984,-0.365051375240277
26985,-0.094492770883222
26986,-0.427047635571751
26987,-0.232214769761367
26988,-0.303599610803186
26989,-0.247134949710468
26990,-0.101537990540328
26991,-0.017856917961336
26992,0.143473623205433
26993,-0.030991301136956
26994,0.094186824811272
26995,-0.196874335631356
26996,0.143766741218057
26997,0.339470028329181
26998,0.262108802758784
26999,-0.766524969591616
27000,-0.872429388542261
27001,-0.682128479430847
27002,-0.648559175638126
27003,-0.688485304704896
27004,-0.829104196164843
27005,-0.736075976848119
27006,-0.64179233602057
27007,-0.579924283352551
27008,-0.325375585355787
27009,-0.441954010402905
27010,-0.552644128345635
27011,-0.55386645955802
27012,-0.446375193514313
27013,-0.419731661090437
27014,-0.404135700361998
27015,-0.319447326787374
27016,-0.401700409480092
27017,-0.260170980681548
27018,-0.394661087895864
27019,-0.285887992352162
27020,-0.216811469358945
27021,-0.227119256409626
27022,-0.156075348897795
27023,-0.227166295756794
27024,-0.17065229056248
27025,-0.114441886798908
27026,-0.275904031005637
27027,-0.331598984453252
27028,-0.213770223886721
27029,-0.245542829487572
27030,-0.281788937510644
27031,-0.282158045221907
27032,-0.314410791434806
27033,-0.203342641016637
27034,-0.181154489138302
27035,-0.214347268973477
27036,-0.364672045460423
27037,-0.234697314175589
27038,-0.397343562170299
27039,-0.23701664279419
27040,-0.373593201827884
27041,-0.494850191639001
27042,-0.559529757065352
27043,-0.621354636578453
27044,-0.644524772088506
27045,-0.723402976277934
27046,-0.5092499947209
27047,-0.573880937506763
27048,-0.706233422802672
27049,-0.697269649380921
27050,-0.792418854568919
27051,-0.571747094632467
27052,-0.904053555978486
27053,-0.873125678693945
27054,-0.881770215536932
27055,-0.884329099157439
27056,-0.992261846707738
27057,-1.21469983858743
27058,-1.16141357885708
27059,-1.04682350736035
27060,-1.11317433458401
27061,-1.2295544424522
27062,-1.18451820884665
27063,-1.27732331055758
27064,-1.20831397340329
27065,-1.38657210331207
27066,-1.2473936431326
27067,-1.28077779177294
27068,-1.31834634323547
27069,-1.34152089781563
27070,-1.33677659530666
27071,-1.43452478301079
27072,-1.39904633715864
27073,-1.33829274145769
27074,-1.30700476181195
27075,-1.40080634144977
27076,-1.42884671052575
27077,-1.50328494610533
27078,-1.55091207884994
27079,-1.48979456372552
27080,-1.29759583445277
27081,-1.33446028316546
27082,-1.41564032042179
27083,-1.42281200831836
27084,-1.40854070565479
27085,-1.26338192281006
27086,-1.36168038404034
27087,-1.20186959230235
27088,-1.2356383988006
27089,-1.15230050835626
27090,-1.32516274588481
27091,-1.21742620541643
27092,-1.26979124090758
27093,-1.104558930609
27094,-1.11632268793757
27095,-1.11997294243689
27096,-0.927018569654551
27097,-1.00376268665651
27098,-0.897433356335113
27099,-0.879976185154118
27100,-0.984551798354032
27101,-0.931555181506601
27102,-0.832308586830663
27103,-0.90074591297008
27104,-0.705660740406416
27105,-0.836053262181507
27106,-0.531556988419373
27107,-0.686839779871369
27108,-0.449373986405355
27109,-0.602323108961647
27110,-0.616106321267976
27111,-0.488442846423101
27112,-0.452589869566646
27113,-0.573885667885519
27114,-0.290732957242562
27115,-0.4569493839131
27116,-0.293185240412383
27117,-0.249241750236739
27118,-0.253982236857713
27119,-0.251267300231462
27120,-0.197954751218244
27121,-0.291020610339847
27122,-0.246117904986368
27123,-0.255799943258896
27124,0.006822827300646
27125,0.013839439172566
27126,-0.086570567986439
27127,-0.212944860203879
27128,-0.092727961490696
27129,0.051381311755437
27130,-0.126628234482243
27131,-0.009125291345835
27132,-0.171996266037132
27133,-0.023429151543948
27134,-0.179232414639237
27135,-0.212211469145898
27136,-0.197090981277539
27137,-0.201257746828099
27138,-0.219212581406933
27139,-0.084626389808434
27140,-0.164306038576433
27141,-0.22028315789166
27142,-0.31192748642913
27143,-0.329228349681546
27144,-0.331978195314134
27145,-0.39109237038174
27146,-0.358214511905707
27147,-0.304018802079843
27148,-0.485951690631218
27149,-0.276089679596863
27150,-0.563312001153498
27151,-0.486476625063399
27152,-0.296140548028066
27153,-0.466716035535465
27154,-0.607091063860866
27155,-0.699513712434991
27156,-0.603889460940152
27157,-0.694971792048354
27158,-0.764766544267045
27159,-0.738051322433434
27160,-0.8479580445657
27161,-0.596352846108921
27162,-0.720937299009022
27163,-0.837731476101681
27164,-0.877512025328953
27165,-1.02498979379629
27166,-0.926233670943496
27167,-1.06946770447711
27168,-1.15890203824569
27169,-0.922691123695626
27170,-1.20577830187179
27171,-1.17249414166281
27172,-1.22476122794898
27173,-1.27627647556493
27174,-1.15441375186048
27175,-1.36561330797864
27176,-1.26067409744709
27177,-1.30758182226418
27178,-1.39325650428937
27179,-1.2817494157637
27180,-1.32147061314873
27181,-1.34077861245837
27182,-1.19943033820206
27183,-1.24046342451522
27184,-1.29513119655749
27185,-1.26810578900179
27186,-1.34299525762831
27187,-1.28508924167259
27188,-1.15488709817936
27189,-1.24372159688922
27190,-1.21194882754316
27191,-1.02428257852608
27192,-1.25386829296287
27193,-1.08035387178732
27194,-0.981187995263922
27195,-1.21665932489661
27196,-1.09095226822636
27197,-1.09962106776868
27198,-1.07876237670849
27199,-1.09793238698498
27200,-1.051462864994
27201,-0.819687075851424
27202,-0.846265729670899
27203,-0.793588572209108
27204,-0.685284332354724
27205,-0.823229755531524
27206,-0.677077787443391
27207,-0.718505568303915
27208,-0.719758482908144
27209,-0.550230600858591
27210,-0.592192247264252
27211,-0.653782016818444
27212,-0.539271761648131
27213,-0.342389911841342
27214,-0.333809980872854
27215,-0.536497520988401
27216,-0.35799245167117
27217,-0.253429560663215
27218,-0.444326568084932
27219,-0.133650914910776
27220,-0.279260520614051
27221,-0.173201957145698
27222,-0.186673171169979
27223,0.003102571668147
27224,-0.249082658459272
27225,-0.10280174134989
27226,-0.164841287296257
27227,-0.008531550955692
27228,0.176960658076844
27229,-0.147891143021197
27230,-0.000305794337782
27231,0.004663122475097
27232,0.169484527365194
27233,-0.052560536570165
27234,0.088590506048736
27235,0.202092235130017
27236,0.024945856165603
27237,-0.016354072747516
27238,0.030482017039357
27239,0.085823777065511
27240,-0.059886593082935
27241,0.170546302380614
27242,0.011881612863146
27243,-0.267733015417823
27244,-0.119461027984345
27245,0.10507512625147
27246,-0.145251702567308
27247,-0.086979221705413
27248,-0.097243067018446
27249,-0.272051590806283
27250,-0.108106663082272
27251,-0.142621815171227
27252,-0.039566371023521
27253,-0.14705101510908
27254,-0.266040605154766
27255,-0.314078306157203
27256,-0.285146367999147
27257,-0.456265554146124
27258,-0.4010051853717
27259,-0.41434285008175
27260,-0.432639778045133
27261,-0.623081191956741
27262,-0.422691777777508
27263,-0.528837856163625
27264,-0.400596812182537
27265,-0.838434787208281
27266,-0.755603539385797
27267,-0.893663151924862
27268,-0.810230389714612
27269,-0.777350039789839
27270,-0.68315741958929
27271,-0.911028316333364
27272,-1.01073587295339
27273,-0.958817802279618
27274,-0.902111259041717
27275,-0.968793037330237
27276,-0.889998957904068
27277,-1.06098472037677
27278,-1.20572324321581
27279,-0.987995660517283
27280,-1.19426689896157
27281,-1.05202178490279
27282,-1.07515153407963
27283,-1.09987315721501
27284,-0.985602636645661
27285,-1.169061576211
27286,-1.27523382757864
27287,-1.1521717112449
27288,-1.17963000888245
27289,-1.0986657939657
27290,-1.00333137980607
27291,-1.31141715364468
27292,-1.15726761860538
27293,-1.12054703145546
27294,-1.0638331866657
27295,-1.16258254026627
27296,-1.04612004637753
27297,-1.02775908905296
27298,-1.04255444398844
27299,-1.02972859708625
27300,-0.859551743210429
27301,-0.905338648636393
27302,-0.759973299683727
27303,-0.933394829624054
27304,-0.991230651194212
27305,-0.881135523440051
27306,-0.80230014887177
27307,-0.798045442419013
27308,-0.777976676414802
27309,-0.847622884819441
27310,-0.738889824112094
27311,-0.728068107683627
27312,-0.561210631922672
27313,-0.518933944185625
27314,-0.370669250615099
27315,-0.502123121052831
27316,-0.346259522816627
27317,-0.437651508539054
27318,-0.493576451841837
27319,-0.277381451382153
27320,-0.32691766886036
27321,-0.318823192595226
27322,-0.27569952945218
27323,-0.072083159018732
27324,0.00595262817887
27325,-0.012923797582242
27326,-0.098458102207248
27327,-0.163144222460312
27328,0.005204632730348
27329,0.113351461907862
27330,0.113218138466752
27331,0.088735860159472
27332,0.101685205157316
27333,0.023776201090866
27334,0.158733319708836
27335,0.138615421242445
27336,0.1529090936473
27337,0.139267441487095
27338,0.060763030083178
27339,0.118944108773494
27340,0.247332884889811
27341,0.182975382193578
27342,0.180531192346305
27343,0.159689563130384
27344,0.299859177206878
27345,0.166681351438
27346,0.178579996037931
27347,0.158119334287213
27348,0.043085569288739
27349,0.109460797048781
27350,0.21552764773276
27351,0.120387463626892
27352,-0.075362544116819
27353,0.041187213700245
27354,0.060448486671022
27355,-0.023930650520012
27356,0.026472520766982
27357,-0.090082968106661
27358,-0.200923414822312
27359,-0.07009963938124
27360,-0.14557278613865
27361,-0.153701318762039
27362,-0.142882791321543
27363,-0.255201922668478
27364,-0.45788963037467
27365,-0.33429969838545
27366,-0.531435573809034
27367,-0.467120896599131
27368,-0.368277403742064
27369,-0.649106935746276
27370,-0.518644800504674
27371,-0.619919872987505
27372,-0.627310418657265
27373,-0.545482557650424
27374,-0.627026833993097
27375,-0.583606807498084
27376,-0.837400412893896
27377,-0.844285768395607
27378,-0.863540764952177
27379,-0.834777550421493
27380,-0.941284851130144
27381,-0.949960309901904
27382,-0.987704033382479
27383,-0.86538814852762
27384,-0.890476367181132
27385,-0.875005403983842
27386,-0.731761338713941
27387,-1.00533202517754
27388,-0.938282546408784
27389,-0.712373111614688
27390,-0.967081950189037
27391,-1.0299797251909
27392,-1.11563588181184
27393,-1.07764684289671
27394,-1.18056992290454
27395,-1.16631096450946
27396,-1.05381375795031
27397,-0.979537357608612
27398,-0.99464521903135
27399,-1.02140929918842
27400,-1.13723259702911
27401,-0.894130700085008
27402,-0.893528133980818
27403,-0.767070570681482
27404,-1.06148098128997
27405,-0.893626433436303
27406,-0.681306691674288
27407,-0.802553120524925
27408,-0.65725854397657
27409,-0.700243143718665
27410,-0.707872745339797
27411,-0.603264848758311
27412,-0.81647125414133
27413,-0.647330736876427
27414,-0.524310711122028
27415,-0.419821030944827
27416,-0.434203551479807
27417,-0.448057612359775
27418,-0.322704685341142
27419,-0.386464063743221
27420,-0.449435367492816
27421,-0.31160908763021
27422,-0.285236006718707
27423,-0.197781524735426
27424,-0.228072190169509
27425,-0.095965639438864
27426,0.069647952032465
27427,-0.246471925553425
27428,0.00614930977206
27429,-0.079036747513193
27430,-0.037533936457183
27431,-0.114278211433477
27432,0.058131550627114
27433,0.141087441332498
27434,0.007313202266588
27435,0.340063705053917
27436,0.117284371326423
27437,0.000285593113016
27438,0.217746415530845
27439,0.460697659007428
27440,0.407408038167454
27441,0.391869657371279
27442,0.358677233386385
27443,0.337980710458216
27444,0.262817151286802
27445,0.169859242147523
27446,0.10701742766846
27447,0.202569466136633
27448,0.145334535781261
27449,0.213591053468663
27450,0.363768048704048
27451,0.207695191178799
27452,0.137062687251617
27453,0.175706745789971
27454,0.092457405464873
27455,0.305594057817176
27456,0.075956647404968
27457,0.178824679204397
27458,0.222242626966068
27459,0.254551232780385
27460,0.291659076378704
27461,-0.069664781818501
27462,0.146434454859183
